dialogue,label
"Patient: I have severe confusion after fainting since this morning, with dizziness. Doctor: Go to emergency now.",emergency
"Patient: I have low-grade seasonal allergies for months, without red flags. Doctor: Routine follow-up is appropriate.",routine
"Patient: I have unchanged annual diabetes follow-up for months, no acute distress. Doctor: Schedule a routine clinic appointment.",routine
"Patient: I have moderate asthma symptoms not improving for two days, with fatigue. Doctor: Please attend urgent clinic within 24 hours.",urgent
"Patient: I have mild mild sore throat for a few days, non-urgent. Doctor: Routine follow-up is appropriate.",routine
"Patient: I have unchanged seasonal allergies for months, non-urgent. Doctor: Routine follow-up is appropriate.",routine
"Patient: I have persistent eye pain with redness since last night, with fatigue. Doctor: Visit urgent care the same day.",urgent
"Patient: I have rapidly worsening blue lips for 20 minutes, with dizziness. Doctor: Go to emergency now.",emergency
"Patient: I have severe shortness of breath at rest for 20 minutes, with sweating. Doctor: Go to emergency now.",emergency
"Patient: I have concerning painful urination since last night, despite home care. Doctor: Please attend urgent clinic within 24 hours.",urgent
"Patient: I have rapidly worsening confusion after fainting for 20 minutes, with sweating. Doctor: Go to emergency now.",emergency
"Patient: I have mild seasonal allergies for a week, non-urgent. Doctor: Routine follow-up is appropriate.",routine
"Patient: I have rapidly worsening blue lips since this morning, while resting. Doctor: This requires emergency department evaluation now.",emergency
"Patient: I have worsening high fever with cough for two days, with poor appetite. Doctor: Please attend urgent clinic within 24 hours.",urgent
"Patient: I have unchanged annual diabetes follow-up for months, manageable at home. Doctor: Schedule a routine clinic appointment.",routine
"Patient: I have stable skin care concerns for months, no acute distress. Doctor: Continue home care and review routinely.",routine
"Patient: I have mild sleep difficulty without alarm signs for a few days, manageable at home. Doctor: Book a non-urgent outpatient visit.",routine
"Patient: I have low-grade sleep difficulty without alarm signs for a week, no acute distress. Doctor: Book a non-urgent outpatient visit.",routine
"Patient: I have low-grade occasional knee discomfort intermittently, manageable at home. Doctor: Routine follow-up is appropriate.",routine
"Patient: I have mild occasional knee discomfort intermittently, non-urgent. Doctor: Routine follow-up is appropriate.",routine
"Patient: I have mild annual diabetes follow-up for a week, without red flags. Doctor: Schedule a routine clinic appointment.",routine
"Patient: I have concerning eye pain with redness for one day, affecting daily activity. Doctor: Needs same-day clinical review.",urgent
"Patient: I have low-grade stable thyroid follow-up for a week, non-urgent. Doctor: Schedule a routine clinic appointment.",routine
"Patient: I have critical blue lips for 1 hour, with dizziness. Doctor: Call emergency services immediately.",emergency
"Patient: I have moderate migraine with nausea for one day, despite home care. Doctor: Visit urgent care the same day.",urgent
"Patient: I have unchanged medicine refill request for a week, non-urgent. Doctor: Routine follow-up is appropriate.",routine
"Patient: I have mild mild sore throat intermittently, without red flags. Doctor: Schedule a routine clinic appointment.",routine
"Patient: I have low-grade seasonal allergies intermittently, without red flags. Doctor: Book a non-urgent outpatient visit.",routine
"Patient: I have concerning worsening abdominal pain since last night, with fatigue. Doctor: Please attend urgent clinic within 24 hours.",urgent
"Patient: I have very severe new seizure since this morning, with dizziness. Doctor: Do not delay urgent transport to ER.",emergency
"Patient: I have stable occasional knee discomfort for a week, non-urgent. Doctor: Book a non-urgent outpatient visit.",routine
"Patient: I have stable skin care concerns for months, no acute distress. Doctor: Schedule a routine clinic appointment.",routine
Patient: New seizure episode and headache. Doctor: ER referral right away.,emergency
"Patient: I have persistent ear pain with fever for one day, despite home care. Doctor: Visit urgent care the same day.",urgent
"Patient: I have very severe uncontrolled heavy bleeding since this morning, after exercise. Doctor: Call emergency services immediately.",emergency
Patient: Worsening cough with fever and chest discomfort. Doctor: Same-day same-day check.,urgent
"Patient: I have concerning ear pain with fever today, affecting daily activity. Doctor: Please attend urgent clinic within 24 hours.",urgent
"Patient: I have severe confusion after fainting for 20 minutes, while resting. Doctor: This requires emergency department evaluation now.",emergency
"Patient: I have very severe blue lips for 1 hour, with dizziness. Doctor: This requires emergency department evaluation now.",emergency
"Patient: I have rapidly worsening vomiting blood for 20 minutes, with dizziness. Doctor: This requires emergency department evaluation now.",emergency
"Patient: I have moderate eye pain with redness today, with poor appetite. Doctor: Needs same-day clinical review.",urgent
"Patient: I have low-grade sleep difficulty without alarm signs intermittently, no acute distress. Doctor: Routine follow-up is appropriate.",routine
"Patient: I have unchanged nutrition counseling request for a few days, manageable at home. Doctor: Book a non-urgent outpatient visit.",routine
"Patient: I have rapidly worsening crushing chest pain since this morning, while resting. Doctor: Go to emergency now.",emergency
"Patient: I have stable stable chronic back pain intermittently, manageable at home. Doctor: Routine follow-up is appropriate.",routine
"Patient: I have mild annual diabetes follow-up for months, no acute distress. Doctor: Routine follow-up is appropriate.",routine
"Patient: I have low-grade seasonal allergies for months, without red flags. Doctor: Schedule a routine clinic appointment.",routine
Patient: Intense abdominal pain with guarding and sweating. Doctor: Visit ER now.,emergency
"Patient: I have rapidly worsening blue lips suddenly today, with sweating. Doctor: Go to emergency now.",emergency
"Patient: I have low-grade mild sore throat for a few days, without red flags. Doctor: Book a non-urgent outpatient visit.",routine
"Patient: I have unchanged seasonal allergies for a week, without red flags. Doctor: Continue home care and review routinely.",routine
"Patient: I have concerning migraine with nausea today, affecting daily activity. Doctor: Visit urgent care the same day.",urgent
"Patient: I have stable medicine refill request intermittently, manageable at home. Doctor: Book a non-urgent outpatient visit.",routine
"Patient: I have unchanged skin care concerns for months, no acute distress. Doctor: Routine follow-up is appropriate.",routine
"Patient: I have rapidly worsening new seizure for 20 minutes, after exercise. Doctor: This requires emergency department evaluation now.",emergency
"Patient: I have critical confusion after fainting for 1 hour, with dizziness. Doctor: Do not delay urgent transport to ER.",emergency
"Patient: I have severe severe allergic swelling suddenly today, with dizziness. Doctor: Call emergency services immediately.",emergency
